Provider,total_claims,num_inpatient_claims,num_outpatient_claims,total_claim_amount,avg_claim_amount,max_claim_amount,std_claim_amount,unique_patients,unique_physicians,avg_claim_duration,avg_patient_age,avg_num_diagnosis_codes,avg_num_procedure_codes,total_deductible_paid,claims_per_patient,claims_per_physician,inpatient_ratio,PotentialFraud
PRV56508,177,0,177,48580,274.4632768361582,3300,551.3391445715863,84,7,1.5593220338983051,69.70621468926554,2.774011299435028,0.0,360.0,2.107142857142857,25.285714285714285,0.0,0
PRV56509,117,0,117,42370,362.13675213675214,3300,721.3108625606446,55,7,1.3333333333333333,70.61538461538461,2.752136752136752,0.0,190.0,2.1272727272727274,16.714285714285715,0.0,0
PRV56510,9,0,9,800,88.88888888888889,300,99.30312739844155,7,5,0.0,64.88888888888889,2.6666666666666665,0.0,20.0,1.2857142857142858,1.8,0.0,0
PRV56511,23,0,23,6060,263.4782608695652,2400,520.0140618348016,19,3,0.9130434782608695,76.82608695652173,3.0869565217391304,0.0,100.0,1.2105263157894737,7.666666666666667,0.0,0
PRV56512,27,0,27,10050,372.22222222222223,2200,577.7564920470942,17,1,1.0740740740740742,75.55555555555556,2.0,0.0,60.0,1.588235294117647,27.0,0.0,0
PRV56514,6,0,6,1230,205.0,500,229.93477335975086,6,1,5.333333333333333,79.83333333333333,3.8333333333333335,0.0,100.0,1.0,6.0,0.0,0
PRV56515,7,0,7,2640,377.14285714285717,1900,673.9118212771926,6,2,0.14285714285714285,66.28571428571429,2.142857142857143,0.0,0.0,1.1666666666666667,3.5,0.0,0
PRV56517,123,0,123,38170,310.3252032520325,4060,712.4846100832573,96,3,1.6504065040650406,71.3089430894309,2.861788617886179,0.0,370.0,1.28125,41.0,0.0,0
PRV56518,2,0,2,900,450.0,600,212.13203435596427,2,2,0.0,82.5,2.5,0.0,0.0,1.0,1.0,0.0,0
PRV56519,7,7,0,69000,9857.142857142857,19000,5367.450401216933,7,1,3.857142857142857,75.42857142857143,8.571428571428571,0.5714285714285714,7476.0,1.0,7.0,1.0,0
PRV56521,32,0,32,11840,370.0,3300,788.4079507299463,22,4,2.46875,68.6875,3.15625,0.0,0.0,1.4545454545454546,8.0,0.0,0
PRV56522,3,0,3,1700,566.6666666666666,1100,472.5815626252608,3,2,6.333333333333333,79.33333333333333,2.0,0.0,0.0,1.0,1.5,0.0,0
PRV56523,21,0,21,6670,317.6190476190476,1400,456.7811813319892,20,2,0.9523809523809523,69.38095238095238,2.3333333333333335,0.0,0.0,1.05,10.5,0.0,1
PRV56524,3,0,3,120,40.0,60,26.457513110645905,3,1,5.666666666666667,81.0,4.666666666666667,0.0,0.0,1.0,3.0,0.0,0
PRV56525,66,0,66,18830,285.3030303030303,3300,603.5311978347986,45,1,1.4242424242424243,68.77272727272727,2.4393939393939394,0.0,140.0,1.4666666666666666,66.0,0.0,0
PRV56526,32,0,32,9020,281.875,3300,634.6878201385765,26,1,1.9375,71.90625,2.03125,0.0,180.0,1.2307692307692308,32.0,0.0,0
PRV56527,57,0,57,19990,350.70175438596493,3300,654.3504403199155,30,1,0.8245614035087719,70.52631578947368,2.3157894736842106,0.0,90.0,1.9,57.0,0.0,0
PRV56528,21,0,21,2400,114.28571428571429,1100,233.9139035750425,13,2,0.0,67.33333333333333,2.7142857142857144,0.0,220.0,1.6153846153846154,10.5,0.0,0
PRV56529,34,0,34,4970,146.1764705882353,1000,195.44843086236259,30,3,0.35294117647058826,71.26470588235294,2.4411764705882355,0.0,110.0,1.1333333333333333,11.333333333333334,0.0,0
PRV56530,3,0,3,380,126.66666666666667,300,150.1110699893027,3,3,13.333333333333334,65.0,1.6666666666666667,0.0,0.0,1.0,1.0,0.0,0
PRV56531,5,0,5,300,60.0,100,33.91164991562634,5,1,0.0,66.4,2.4,0.0,0.0,1.0,5.0,0.0,0
PRV56533,15,15,0,93000,6200.0,27000,6710.333183126709,15,2,4.2,70.06666666666666,7.933333333333334,0.4666666666666667,14952.0,1.0,7.5,1.0,0
PRV56535,67,0,67,17920,267.46268656716416,3300,534.773651590182,50,1,0.8656716417910447,72.04477611940298,2.4029850746268657,0.0,320.0,1.34,67.0,0.0,0
PRV56536,65,0,65,17500,269.2307692307692,3300,496.64910806167916,34,1,2.0615384615384613,74.44615384615385,2.6153846153846154,0.0,90.0,1.911764705882353,65.0,0.0,0
PRV56537,104,0,104,22710,218.3653846153846,3300,524.4953387243207,74,2,1.3557692307692308,70.3173076923077,2.6153846153846154,0.0,220.0,1.4054054054054055,52.0,0.0,0
PRV56538,23,0,23,4480,194.7826086956522,2200,451.7629060914123,11,1,0.8260869565217391,69.78260869565217,2.217391304347826,0.0,30.0,2.090909090909091,23.0,0.0,0
PRV56539,1,0,1,900,900.0,900,0.0,1,1,0.0,70.0,5.0,0.0,0.0,1.0,1.0,0.0,0
PRV56540,1,1,0,0,0.0,0,0.0,1,1,5.0,66.0,10.0,0.0,1068.0,1.0,1.0,1.0,0
PRV56541,54,54,0,584000,10814.814814814816,57000,12018.969399942638,53,7,6.0,72.38888888888889,8.444444444444445,0.7592592592592593,56604.0,1.0188679245283019,7.714285714285714,1.0,1
PRV56543,4,4,0,22000,5500.0,10000,3109.126351029605,4,2,3.0,82.25,8.25,0.0,4272.0,1.0,2.0,1.0,0
PRV56544,20,18,2,99630,4981.5,12000,3285.1664621766927,20,2,3.8,72.5,7.8,0.45,17088.0,1.0,10.0,0.9,0
PRV56545,1,1,0,7000,7000.0,7000,0.0,1,1,6.0,64.0,9.0,0.0,1068.0,1.0,1.0,1.0,0
PRV56546,9,9,0,80000,8888.888888888889,29000,9184.830488969903,9,1,5.555555555555555,79.0,8.333333333333334,0.7777777777777778,8544.0,1.0,9.0,1.0,0
PRV56547,7,7,0,60000,8571.42857142857,20000,5996.030432909839,7,4,4.714285714285714,74.85714285714286,7.428571428571429,0.5714285714285714,7476.0,1.0,1.75,1.0,0
PRV56548,8,8,0,124000,15500.0,66000,20674.345731572048,7,2,6.375,69.875,8.125,0.75,8544.0,1.1428571428571428,4.0,1.0,0
PRV56549,2,2,0,14000,7000.0,10000,4242.640687119285,2,1,3.5,79.0,9.0,0.5,2136.0,1.0,2.0,1.0,0
PRV56550,80,55,25,554890,6936.125,55000,8765.045436457509,65,20,4.2875,71.1125,6.475,0.5875,58740.0,1.2307692307692308,4.0,0.6875,1
PRV56551,36,0,36,14070,390.8333333333333,3300,703.1129760876677,30,6,1.9166666666666667,66.72222222222223,2.8333333333333335,0.027777777777777776,100.0,1.2,6.0,0.0,0
PRV56552,24,0,24,7390,307.9166666666667,2100,572.8265475893976,16,13,0.875,62.75,2.6666666666666665,0.0,0.0,1.5,1.8461538461538463,0.0,0
PRV56553,65,0,65,14620,224.92307692307693,3000,468.57537773061085,38,16,2.246153846153846,74.23076923076923,2.7846153846153845,0.0,140.0,1.7105263157894737,4.0625,0.0,0
PRV56554,48,0,48,13810,287.7083333333333,3300,585.7537046253054,46,28,0.5416666666666666,74.5625,2.5625,0.0,190.0,1.0434782608695652,1.7142857142857142,0.0,0
PRV56555,69,59,10,494800,7171.014492753623,38000,6784.490779132933,67,16,6.144927536231884,73.81159420289855,7.318840579710145,0.4782608695652174,61944.0,1.0298507462686568,4.3125,0.855072463768116,0
PRV56556,880,74,806,852530,968.7840909090909,32000,2879.600962862932,384,12,1.6875,73.75227272727273,3.0,0.05113636363636364,81902.0,2.2916666666666665,73.33333333333333,0.08409090909090909,0
PRV56557,65,0,65,22690,349.0769230769231,2900,608.5118196184727,57,42,2.923076923076923,70.76923076923077,2.292307692307692,0.0,90.0,1.1403508771929824,1.5476190476190477,0.0,0
PRV56559,1113,0,1113,345330,310.26954177897574,7060,639.3088100597577,807,21,1.4788858939802336,72.51482479784367,2.78796046720575,0.0,3470.0,1.379182156133829,53.0,0.0,0
PRV56560,2313,248,2065,3212000,1388.672719412019,57000,4718.33111813197,919,26,1.9917855598789451,72.5702550799827,3.185041072200605,0.08733246865542585,266680.0,2.516866158868335,88.96153846153847,0.10722006052745352,1
PRV56562,37,2,35,48650,1314.8648648648648,30000,5046.799107477058,23,23,1.5675675675675675,77.16216216216216,3.324324324324324,0.05405405405405406,2206.0,1.608695652173913,1.608695652173913,0.05405405405405406,0
PRV56563,30,8,22,96890,3229.6666666666665,37000,7323.462288088707,27,20,1.0,76.86666666666666,4.033333333333333,0.36666666666666664,8544.0,1.1111111111111112,1.5,0.26666666666666666,0
PRV56566,176,1,175,68110,386.9886363636364,12000,1276.8817015957784,63,7,0.9829545454545454,67.30681818181819,2.528409090909091,0.005681818181818182,1648.0,2.7936507936507935,25.142857142857142,0.005681818181818182,1
PRV56568,131,0,131,62180,474.6564885496183,9050,1073.0440507911799,55,12,2.450381679389313,75.30534351145039,2.7557251908396947,0.0,840.0,2.381818181818182,10.916666666666666,0.0,0
PRV56570,30,13,17,150940,5031.333333333333,39000,9424.951379489825,27,23,2.1,77.56666666666666,4.7,0.2,13884.0,1.1111111111111112,1.3043478260869565,0.43333333333333335,0
PRV56571,11,3,8,31520,2865.4545454545455,18000,5348.142413280267,8,10,3.8181818181818183,81.45454545454545,4.636363636363637,0.09090909090909091,3304.0,1.375,1.1,0.2727272727272727,0
PRV56572,20,0,20,3890,194.5,1100,267.079231295647,19,13,0.0,69.85,2.25,0.0,0.0,1.0526315789473684,1.5384615384615385,0.0,0
PRV56574,62,12,50,121180,1954.516129032258,39000,5529.164902236958,50,37,2.2096774193548385,70.30645161290323,3.6129032258064515,0.14516129032258066,11828.0,1.24,1.6756756756756757,0.1935483870967742,0
PRV56575,830,113,717,1154530,1391.0,57000,4155.677046271414,510,15,1.9180722891566264,73.81927710843374,3.3795180722891565,0.08674698795180723,121008.0,1.6274509803921569,55.333333333333336,0.13614457831325302,1
PRV56576,234,1,233,67150,286.96581196581195,4000,519.2126166758972,107,2,1.4444444444444444,72.73504273504274,2.8803418803418803,0.0,1498.0,2.1869158878504673,117.0,0.004273504273504274,0
PRV56577,293,8,285,112430,383.7201365187713,14000,1257.2614360857785,247,134,1.3890784982935154,71.78839590443685,2.744027303754266,0.010238907849829351,8046.0,1.1862348178137652,2.1865671641791047,0.027303754266211604,0
PRV56578,81,7,74,138730,1712.716049382716,37000,5448.451388317986,73,44,1.8888888888888888,73.03703703703704,3.234567901234568,0.1111111111111111,7646.0,1.1095890410958904,1.8409090909090908,0.08641975308641975,0
PRV56579,39,0,39,6850,175.64102564102564,1500,295.5440555973345,17,9,0.2564102564102564,70.58974358974359,2.8205128205128207,0.0,70.0,2.2941176470588234,4.333333333333333,0.0,0
PRV56580,185,0,185,62890,339.94594594594594,3300,642.6960006380878,163,99,1.372972972972973,73.02162162162162,2.6324324324324326,0.0,590.0,1.1349693251533743,1.8686868686868687,0.0,0
PRV56581,7,0,7,2110,301.42857142857144,900,308.51410402273734,7,1,0.0,74.85714285714286,2.7142857142857144,0.0,0.0,1.0,7.0,0.0,0
PRV56582,1,0,1,30,30.0,30,0.0,1,1,0.0,73.0,1.0,0.0,0.0,1.0,1.0,0.0,0
PRV56583,24,13,11,109070,4544.583333333333,23000,5387.326496079694,24,22,3.0416666666666665,72.16666666666667,5.25,0.375,13884.0,1.0,1.0909090909090908,0.5416666666666666,0
PRV56584,55,4,51,36660,666.5454545454545,9000,1557.4685279286437,37,11,0.38181818181818183,73.52727272727273,2.890909090909091,0.05454545454545454,4352.0,1.4864864864864864,5.0,0.07272727272727272,0
PRV56585,7,4,3,25090,3584.285714285714,12000,4379.398197404362,7,6,3.142857142857143,74.28571428571429,6.0,0.42857142857142855,4272.0,1.0,1.1666666666666667,0.5714285714285714,0
PRV56586,4,0,4,370,92.5,200,79.32002689527195,4,3,1.0,71.75,2.0,0.0,200.0,1.0,1.3333333333333333,0.0,0
PRV56587,473,18,455,377970,799.0909090909091,43000,3443.6763800894296,338,103,2.010570824524313,73.4291754756871,2.780126849894292,0.02536997885835095,19156.0,1.3994082840236686,4.592233009708738,0.03805496828752643,1
PRV56588,269,100,169,1030600,3831.2267657992566,42000,6301.254996761067,251,108,3.862453531598513,73.45353159851301,4.654275092936803,0.2825278810408922,106092.0,1.0717131474103585,2.490740740740741,0.37174721189591076,1
PRV56589,24,4,20,42650,1777.0833333333333,12000,3146.7947518300152,24,14,2.625,70.33333333333333,3.3333333333333335,0.25,4392.0,1.0,1.7142857142857142,0.16666666666666666,0
PRV56590,33,0,33,10410,315.45454545454544,3300,632.564675097984,31,22,0.6060606060606061,75.81818181818181,2.8484848484848486,0.0,0.0,1.064516129032258,1.5,0.0,0
PRV56591,143,16,127,135460,947.2727272727273,13000,2180.4015594168195,87,35,1.979020979020979,74.62237762237763,3.4125874125874125,0.0979020979020979,17388.0,1.6436781609195403,4.085714285714285,0.11188811188811189,1
PRV56592,118,63,55,732240,6205.423728813559,68000,11160.00426156122,99,47,3.016949152542373,73.55932203389831,5.88135593220339,0.4661016949152542,63122.0,1.1919191919191918,2.5106382978723403,0.5338983050847458,1
PRV56593,46,0,46,13490,293.2608695652174,2000,467.76563147621073,46,15,1.565217391304348,71.08695652173913,2.6739130434782608,0.0,60.0,1.0,3.066666666666667,0.0,0
PRV56594,70,0,70,29730,424.7142857142857,3300,757.4742955959712,64,29,2.2,74.75714285714285,2.4,0.0,280.0,1.09375,2.413793103448276,0.0,0
PRV56595,56,0,56,15760,281.42857142857144,3300,600.7856328370184,46,42,0.19642857142857142,74.08928571428571,2.125,0.0,80.0,1.2173913043478262,1.3333333333333333,0.0,0
PRV56596,18,0,18,4140,230.0,1900,436.88738621673906,18,16,1.5,69.0,2.6666666666666665,0.0,50.0,1.0,1.125,0.0,0
PRV56597,191,0,191,52120,272.87958115183244,3300,555.7683928360923,110,1,1.4659685863874345,74.57591623036649,2.6178010471204187,0.0,540.0,1.7363636363636363,191.0,0.0,0
PRV56598,280,0,280,87080,311.0,3300,591.1277115194017,194,42,1.3178571428571428,74.20714285714286,2.4392857142857145,0.0,770.0,1.443298969072165,6.666666666666667,0.0,0
PRV56601,33,1,32,11510,348.7878787878788,3000,612.5905931766214,31,10,3.303030303030303,67.0,2.878787878787879,0.0,1168.0,1.064516129032258,3.3,0.030303030303030304,0
PRV56602,145,0,145,55810,384.8965517241379,3300,809.6399381835824,49,22,1.9586206896551723,74.09655172413792,2.606896551724138,0.006896551724137931,440.0,2.9591836734693877,6.590909090909091,0.0,0
PRV56603,4,1,3,6120,1530.0,6000,2980.0782987476464,4,4,1.0,59.5,4.25,0.5,1068.0,1.0,1.0,0.25,0
PRV56604,29,0,29,9780,337.2413793103448,3300,834.1201375946313,27,18,0.4827586206896552,75.41379310344827,2.7586206896551726,0.0,0.0,1.0740740740740742,1.6111111111111112,0.0,0
PRV56605,108,4,104,51240,474.44444444444446,8000,1329.2449781127648,33,3,0.9722222222222222,73.75,2.5555555555555554,0.018518518518518517,4452.0,3.272727272727273,36.0,0.037037037037037035,1
PRV56606,64,9,55,94550,1477.34375,17000,3787.095566834995,26,19,1.875,68.8125,3.21875,0.046875,9712.0,2.4615384615384617,3.3684210526315788,0.140625,0
PRV56607,72,4,68,48820,678.0555555555555,20000,2437.9017986721083,46,6,1.7777777777777777,72.40277777777777,2.8194444444444446,0.013888888888888888,4622.0,1.565217391304348,12.0,0.05555555555555555,0
PRV56608,856,0,856,235250,274.8247663551402,3300,552.1638176646106,421,48,1.5408878504672898,73.5572429906542,2.6063084112149535,0.0,1770.0,2.0332541567695963,17.833333333333332,0.0,1
PRV56610,30,12,18,76590,2553.0,14000,3911.364652940948,28,18,3.0,66.03333333333333,4.3,0.23333333333333334,12816.0,1.0714285714285714,1.6666666666666667,0.4,0
PRV56611,123,0,123,26970,219.26829268292684,3100,455.3996096597018,59,19,0.926829268292683,71.44715447154472,2.7560975609756095,0.0,780.0,2.0847457627118646,6.473684210526316,0.0,0
PRV56613,304,0,304,81390,267.73026315789474,3300,554.3662092864342,128,12,1.4210526315789473,74.33881578947368,2.651315789473684,0.003289473684210526,620.0,2.375,25.333333333333332,0.0,0
PRV56614,26,15,11,126100,4850.0,27000,7254.881391173807,25,14,4.461538461538462,71.88461538461539,5.615384615384615,0.46153846153846156,13884.0,1.04,1.8571428571428572,0.5769230769230769,0
PRV56615,129,3,126,64650,501.16279069767444,21000,2075.457264340717,98,32,1.062015503875969,75.37984496124031,2.7906976744186047,0.007751937984496124,3574.0,1.316326530612245,4.03125,0.023255813953488372,0
PRV56616,176,0,176,38150,216.76136363636363,3300,434.1050167694628,138,4,1.1818181818181819,74.14204545454545,2.789772727272727,0.0,300.0,1.2753623188405796,44.0,0.0,1
PRV56618,135,0,135,32210,238.59259259259258,3300,506.82235541136185,98,9,0.9111111111111111,74.19259259259259,2.4296296296296296,0.0,640.0,1.3775510204081634,15.0,0.0,0
PRV56621,91,0,91,31940,350.989010989011,3300,736.395206311054,81,63,1.978021978021978,73.91208791208791,2.7252747252747254,0.0,410.0,1.123456790123457,1.4444444444444444,0.0,0
PRV56622,26,0,26,8930,343.46153846153845,2200,557.2140867400415,21,18,2.3461538461538463,71.03846153846153,3.1153846153846154,0.0,0.0,1.2380952380952381,1.4444444444444444,0.0,0
PRV56624,22,7,15,187460,8520.90909090909,57000,17849.63942788839,21,17,3.590909090909091,72.0,4.954545454545454,0.5,7566.0,1.0476190476190477,1.2941176470588236,0.3181818181818182,1
PRV56625,36,0,36,10020,278.3333333333333,3300,642.403967253361,32,25,1.1666666666666667,73.02777777777777,2.4722222222222223,0.0,0.0,1.125,1.44,0.0,0
PRV56626,94,4,90,65670,698.6170212765958,33000,3488.911036031381,67,25,1.7234042553191489,74.29787234042553,2.6702127659574466,0.02127659574468085,4462.0,1.4029850746268657,3.76,0.0425531914893617,0
PRV56628,101,9,92,110420,1093.2673267326732,24000,3389.9572589963127,85,40,1.5643564356435644,73.5049504950495,3.297029702970297,0.04950495049504951,9752.0,1.188235294117647,2.525,0.0891089108910891,0
PRV56630,159,63,96,597230,3756.1635220125786,50000,6749.752156607155,116,44,2.6163522012578615,71.55345911949685,4.433962264150943,0.27672955974842767,67494.0,1.3706896551724137,3.6136363636363638,0.39622641509433965,1
PRV56632,73,7,66,64920,889.3150684931506,9000,1857.832764246738,22,2,1.0684931506849316,67.84931506849315,3.506849315068493,0.0821917808219178,7476.0,3.3181818181818183,36.5,0.0958904109589041,0
PRV56633,5,0,5,600,120.0,300,124.29802894656054,3,4,0.2,52.8,4.0,0.0,0.0,1.6666666666666667,1.25,0.0,0
PRV56634,206,0,206,55830,271.0194174757282,3300,586.3366465058762,123,4,1.0776699029126213,73.22330097087378,2.5,0.0,400.0,1.6747967479674797,51.5,0.0,0
PRV56635,10,0,10,2270,227.0,1400,421.82276425584763,10,9,2.0,74.0,3.0,0.0,0.0,1.0,1.1111111111111112,0.0,0
PRV56637,161,0,161,40250,250.0,3300,554.2573860581382,137,65,1.8322981366459627,73.07453416149069,2.4285714285714284,0.0,430.0,1.1751824817518248,2.476923076923077,0.0,0
PRV56638,26,0,26,7230,278.0769230769231,2600,601.451705331487,24,21,0.7307692307692307,76.65384615384616,2.6153846153846154,0.0,80.0,1.0833333333333333,1.2380952380952381,0.0,0
PRV56639,96,0,96,46400,483.3333333333333,3300,886.1646118516837,39,2,2.2916666666666665,71.42708333333333,2.8541666666666665,0.0,130.0,2.4615384615384617,48.0,0.0,0
PRV56640,23,0,23,7320,318.2608695652174,1600,465.2433593284374,23,14,1.0434782608695652,72.1304347826087,2.130434782608696,0.0,100.0,1.0,1.6428571428571428,0.0,0
PRV56641,1,0,1,100,100.0,100,0.0,1,1,0.0,47.0,2.0,0.0,0.0,1.0,1.0,0.0,0
PRV56642,141,0,141,45430,322.1985815602837,3300,662.6333743897272,103,1,1.24822695035461,74.40425531914893,2.6382978723404253,0.0,590.0,1.3689320388349515,141.0,0.0,0
PRV56643,24,8,16,72690,3028.75,12000,4097.901172763825,22,16,2.8333333333333335,77.95833333333333,4.958333333333333,0.375,8544.0,1.0909090909090908,1.5,0.3333333333333333,0
PRV56645,64,0,64,22720,355.0,2500,600.4389928435562,52,39,1.78125,74.8125,2.734375,0.0,160.0,1.2307692307692308,1.641025641025641,0.0,0
PRV56647,183,121,62,1288910,7043.224043715847,44000,8639.277797774017,157,57,4.344262295081967,74.33333333333333,6.054644808743169,0.44808743169398907,126084.0,1.1656050955414012,3.210526315789474,0.6612021857923497,1
PRV56648,49,0,49,14940,304.8979591836735,3300,626.6681818985878,48,23,1.7142857142857142,73.3265306122449,2.3469387755102042,0.0,140.0,1.0208333333333333,2.130434782608696,0.0,0
PRV56649,266,7,259,192350,723.1203007518797,51000,3666.8343810330384,123,9,1.906015037593985,70.19172932330827,2.7330827067669174,0.018796992481203006,7378.0,2.16260162601626,29.555555555555557,0.02631578947368421,1
PRV56651,71,0,71,18630,262.3943661971831,6050,839.8477154286151,38,13,0.16901408450704225,75.12676056338029,2.2816901408450705,0.0,40.0,1.868421052631579,5.461538461538462,0.0,0
PRV56653,72,0,72,21060,292.5,3300,607.276881881408,39,3,1.4583333333333333,70.01388888888889,2.625,0.0,100.0,1.8461538461538463,24.0,0.0,0
PRV56654,49,0,49,17620,359.59183673469386,2600,629.11299721537,34,1,0.6326530612244898,74.0204081632653,2.7346938775510203,0.0,140.0,1.4411764705882353,49.0,0.0,0
PRV56655,251,0,251,69380,276.41434262948206,3400,524.2845521598613,104,30,1.6414342629482073,72.58565737051792,2.553784860557769,0.00796812749003984,1010.0,2.4134615384615383,8.366666666666667,0.0,0
PRV56656,42,0,42,14060,334.76190476190476,2700,625.2657507021806,29,1,2.0476190476190474,77.16666666666667,3.0714285714285716,0.0,260.0,1.4482758620689655,42.0,0.0,0
PRV56657,20,0,20,5200,260.0,1800,405.9556626036887,18,13,1.85,73.5,2.65,0.0,0.0,1.1111111111111112,1.5384615384615385,0.0,0
PRV56658,70,1,69,35160,502.2857142857143,20000,2397.0707797187315,69,38,1.0285714285714285,73.64285714285714,2.8142857142857145,0.02857142857142857,1428.0,1.0144927536231885,1.8421052631578947,0.014285714285714285,0
PRV56659,141,2,139,34550,245.03546099290782,5000,665.4779422269971,66,3,1.7163120567375887,71.02127659574468,2.24822695035461,0.0070921985815602835,2346.0,2.1363636363636362,47.0,0.014184397163120567,0
PRV56660,4,0,4,180,45.0,100,37.859388972001824,4,2,0.0,82.0,1.5,0.0,0.0,1.0,2.0,0.0,0
PRV56662,9,3,6,15290,1698.888888888889,7000,2567.306197381043,7,3,2.4444444444444446,75.77777777777777,3.2222222222222223,0.1111111111111111,3204.0,1.2857142857142858,3.0,0.3333333333333333,0
PRV56663,251,13,238,159640,636.01593625498,20000,1978.1502631865515,133,29,1.5418326693227091,74.4980079681275,3.087649402390438,0.035856573705179286,13336.0,1.887218045112782,8.655172413793103,0.05179282868525897,0
